title,author,rating,reviews,price,description,listening time,genre
"game changers: what leaders, innovators and mavericks do to win at life",dave asprey,4.7,430.0,8735.0,"the best-selling author of head strong and the bulletproof diet answers the question 'how do i kick more ass?' - providing proven techniques for becoming happier, healthier and smarter, culled from the wisdom and insight of world-class thought leaders and mavericks of science and business.",11 hours and 12 minutes,",#1,042 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#16 in stress management,#16 in self-esteem,#180 in personal success"
mossad: the greatest missions of the israeli secret service,michael bar-zohar,4.6,1847.0,820.0,"the mossad is widely recognized today as the best intelligence service in the world. it is also the most enigmatic, shrouded in secrecy. in mossad, authors michaelbar-zohar and nissim mishal take us behind the closed curtain with riveting, eye-opening, boots-on-the-ground accounts of the most dangerous, most crucial missions in the agency's 60-year history. these are real mission: impossible true stories brimming with high-octane action - from the breathtaking capture of nazi executioner adolf eichmann to the recent elimination of key iranian nuclear scientists.",14 hours and 34 minutes,",#329 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in terrorism,#1 in special forces military history,#1 in intelligence & espionage"
"heroes: mortals and monsters, quests and adventures",stephen fry,4.8,84.0,1093.0,"enter the monstrous and magical world of stephen fry's sunday times best seller heroes, brought to you by penguin.",15 hours,",#227 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in literary history & criticism,#4 in fairy tale fantasy,#10 in classic literature"
coronavirus: a book for children,elizabeth jenner,4.5,601.0,0.0,"what is the coronavirus, and why is everyone talking about it?",17 minutes,",#33 free in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in audiobooks on diseases for children"
ten arguments for deleting your social media accounts right now,jaron lanier,4.4,389.0,615.0,"random house presents the audiobook edition of ten arguments for deleting your social media accounts right now by jaron lanier, read by oliver wyman.",4 hours and 43 minutes,",#194 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in social media,#2 in popular culture studies,#2 in technology & society"
the handmaid's tale,margaret atwood,4.4,15607.0,1093.0,brought to you by penguin.,11 hours and 22 minutes,",#685 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#4 in dystopian science fiction,#38 in classic literature,#44 in literary fiction"
bhartiya pauranik kathaein [indian mythology],devdutt pattanaik,3.9,86.0,668.0,the multi-dimensional aspect of the characters found in the hindu spiritual world is unlike any other. the hindu gods and goddesses embody both positive as well as negative characteristics. bhartiya pauranik kathaein discusses how these opposing energies are valued equally in the hindu worldview and how they balance out over time. the book also interprets the meaning behind the various classic hindu myths in symbolic art.,7 hours and 33 minutes,",#245 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#12 in hinduism (audible audiobooks & originals),#26 in buddhism (books),#221 in hinduism (books)"
swami vivekananda: a biography,gautam ghosh,4.2,35.0,668.0,"after so much tapasya, i have understood this as the highest truth: god is present in every being. there is no other god besides that. he who serves all beings serves god indeed.",6 hours and 52 minutes,",#273 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#5 in biographies of religious figures,#337 in biographies & autobiographies (books)"
syahhashiye aur anya kahaniyan [syllabus and other stories],saadat hasan manto,4.0,2.0,668.0,"‘if you find my stories obscene or filthy, then the society you are living in is obscene and dirty,’ once said manto. while manto was time and again accused of obscenity, his stories addressed several social issues. with his astute understanding of the complexity of human nature and his ability to write griping stories, manto was considered one of the most powerful voices of his time. this collection brings together some of manto's finest stories including 'chor', 'mausam ki shararat' and 'paseena'.",6 hours and 59 minutes,",#889 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#13 in fiction short stories,#360 in short stories (books)"
yayaati,vishnu sakharam khandekar,4.4,120.0,1003.0,"the story of yayati is perhaps one of the most intriguing and fascinating episodes of mahabharata. yayati was a great scholar and one of the noblest rulers of olden times. he followed the shastras and was devoted to the welfare of his subjects. even the king of gods, indra, held him in high esteem. married to seductively beautiful devyani, in love with her maid sharmishtha, and father of five sons from two women, yayati unabashedly declared, 'my lust for pleasure is unsatisfied'. his quest for the carnal continued, sparing not even his youngest son, and exchanging his old age for his son's youth.",19 hours and 22 minutes,",#316 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#21 in hinduism (audible audiobooks & originals),#296 in hinduism (books)"
"the yugas: keys to understanding our hidden past, emerging energy age and enlightened future",joseph selbie,4.6,63.0,703.0,"today's view of history cannot account for ancient anomalies, such as the pyramids and advanced knowledge contained in india's vedas. but in 1894, an indian sage gave us an explanation not only for our hidden past but for the trends of today and for our future enlightenment - the 24,000-year yuga cycle.",12 hours and 43 minutes,",#502 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in unexplained mysteries,#1 in ancient history (audible audiobooks & originals),#2 in history of hinduism"
jeeves & wooster: the collected radio dramas,p.g. wodehouse,4.6,40.0,1093.0,"a rollicking collection of s ix acclaimed dramatisations of p.g wodehouse's jeeves & wooster novels, starring michael hordern and richard briers as jeeves and wooster. also featuring maurice denham, paul eddington, david jason, john le mesurier, miriam margolyes, jonathan cecil, liza goddard and patrick cargill.",17 hours and 56 minutes,",#599 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#31 in classic literature,#39 in cinema & broadcast (books),#234 in humour (books)"
